objectid,filename,title,creator,date,description,format,subject,grouping,distinction,location,collection_grouping_location_notes,accession_number,museum_entry link,collection number,file count,artist,culture,country,earliest_date,latest_date,style_or_period,materials_or_techniques,measurements[67431],creation_or_discovery site,photographer,relationships,rights,license_info
SSID23179138_P7171289a.JPG,https://archive.org/download/SSID23179138_P7171289a.JPG/SSID23179138_P7171289a.JPG,Pair of ivory clappers (castanets),Timothy Moore Project Collection,7/17/16,pair of extant ivory clappers (castanets) in the shape of human hands in sacred and magic rituals (number 8),image/jpeg,music;clappers; castanets;extant; percussion; rituals,,music,"National Archaeological Museum, Athens",,,"https://commons.wikimedia.org/wiki/File:Nuovo_regno,_coppia_di_battagli_in_osso,_a_forma_di_mani_umane.jpg",,1,,Egyptian?,,1600BC,1070BC,New Kingdom of Egypt,?,,,Timothy J. Moore,,https://creativecommons.org/licenses/by-nc/4.0/,License terms apply only to those works and material in which copyright subsists. No rights are asserted to photographic reproductions of public domain materials.
SSID23179137_P7171289.JPG,https://archive.org/download/SSID23179137_P7171289.JPG/SSID23179137_P7171289.JPG,Copper alloy cymbals ,Timothy Moore Project Collection,7/17/16,copper alloy extant cymbals for sacred and magic rituals (number 7),image/jpeg,music;cymbal; percussion; extant ritual,,music,"National Archaeological Museum, Athens",,7772,,,1,,Roman (Egyptian),,30BC,641BC,Roman Period,copper alloy,,,Timothy J. Moore,,https://creativecommons.org/licenses/by-nc/4.0/,License terms apply only to those works and material in which copyright subsists. No rights are asserted to photographic reproductions of public domain materials.
SSID23179136_P7171288c.JPG,https://archive.org/download/SSID23179136_P7171288c.JPG/SSID23179136_P7171288c.JPG,Erotic Group with a harp,Timothy Moore Project Collection,7/17/16,erotic group with a harp(number 14),image/jpeg,music;harp; string,,music,"National Archaeological Museum, Athens",,,,,1,,Egyptian?,,,,,,,,Timothy J. Moore,,https://creativecommons.org/licenses/by-nc/4.0/,License terms apply only to those works and material in which copyright subsists. No rights are asserted to photographic reproductions of public domain materials.
SSID23179135_P7171288b.JPG,https://archive.org/download/SSID23179135_P7171288b.JPG/SSID23179135_P7171288b.JPG,Copper alloy statuette of the god Bes playing the lute,Timothy Moore Project Collection,7/17/16,copper alloy statuette of the god Bes playing the lute (number 16),image/jpeg,music;lute; string; Bes,,music,"National Archaeological Museum, Athens",,611,,,1,,Egyptian?,,1600BC,1070BC,New Kingdom of Egypt,Copper alloy,,,Timothy J. Moore,,https://creativecommons.org/licenses/by-nc/4.0/,License terms apply only to those works and material in which copyright subsists. No rights are asserted to photographic reproductions of public domain materials.
SSID23179134_P7171288a.JPG,https://archive.org/download/SSID23179134_P7171288a.JPG/SSID23179134_P7171288a.JPG,Stone plaque with a monkey playing the harp,Timothy Moore Project Collection,7/17/16,a stone plaque of a monkey playing the harp (number 13),image/jpeg,music;harp; string,,music,"National Archaeological Museum, Athens",,,,,1,,Egyptian?,,1600BC,1070BC,New Kingdom of Egypt,stone,,,Timothy J. Moore,,https://creativecommons.org/licenses/by-nc/4.0/,License terms apply only to those works and material in which copyright subsists. No rights are asserted to photographic reproductions of public domain materials.
SSID23179133_P7171288.JPG,https://archive.org/download/SSID23179133_P7171288.JPG/SSID23179133_P7171288.JPG,Figurine of the god Bes playing the double flute,Timothy Moore Project Collection,7/17/16,Figurine of the god Bes playing the aulos (number 15),image/jpeg,music;aulos; tibia; wind; Bes; faience,,music,"National Archaeological Museum, Athens",,Π790,,,1,,Egyptian?,,1069BC,664BC,Third Intermediate-Late Period,Faience,,,Timothy J. Moore,,https://creativecommons.org/licenses/by-nc/4.0/,License terms apply only to those works and material in which copyright subsists. No rights are asserted to photographic reproductions of public domain materials.
SSID23179132_P7171277.JPG,https://archive.org/download/SSID23179132_P7171277.JPG/SSID23179132_P7171277.JPG,Votive relief,Timothy Moore Project Collection,7/17/16,relief dedicated to the god-seer Trophonios with various figures ,image/jpeg,non-music;Pan; panpipe; wind; syrinx; Trophonios; Cybele; Dionysos; Hekate; Kouretes; dance; dancing; Dioskouroi,,non-music,"National Archaeological Museum, Athens",,3942,https://www.album-online.com/detail/de/OWMyYWI2MA/votive-relief-limestone-found-livadia-boeotia-is-a-dedication-god-alb9011210,,1,,Greek,,350BC,325BC,Classical Greek,Limestone,,"Livadia, Boeotia",Timothy J. Moore,,https://creativecommons.org/licenses/by-nc/4.0/,License terms apply only to those works and material in which copyright subsists. No rights are asserted to photographic reproductions of public domain materials.
SSID23179131_P7171275.JPG,https://archive.org/download/SSID23179131_P7171275.JPG/SSID23179131_P7171275.JPG,Votive relief and base,Timothy Moore Project Collection,7/17/16,a close up of a relief of god Pan with his panpipe,image/jpeg,music;Pan; panpipe; wind; syrinx; Hermes;  Nymph; Agathemeros,Alternate Angles,music,"National Archaeological Museum, Athens",Votive relief and base Alternate Angles,"4466, 4466a","https://commons.wikimedia.org/wiki/File:Votive_relief_dedicated_to_the_nymphs_by_Agathemeros,_NAMA,_190890.jpg",,1,(dedicated by) Agathemeros,Greek,,350BC,340BC,Classical Greek,Marble,,"cave of the Nymphs on Mount Penteli, Attica",Timothy J. Moore,P7171274,https://creativecommons.org/licenses/by-nc/4.0/,License terms apply only to those works and material in which copyright subsists. No rights are asserted to photographic reproductions of public domain materials.
SSID23179130_P7171274.JPG,https://archive.org/download/SSID23179130_P7171274.JPG/SSID23179130_P7171274.JPG,Votive relief and base,Timothy Moore Project Collection,7/17/16,a relief of god Pan and Hermes with nymphs,image/jpeg,music;Pan; panpipe; wind; syrinx; Hermes;  Nymph; Agathemeros,Alternate Angles,music,"National Archaeological Museum, Athens",Votive relief and base Alternate Angles,"4466, 4466a","https://commons.wikimedia.org/wiki/File:Votive_relief_dedicated_to_the_nymphs_by_Agathemeros,_NAMA,_190890.jpg",,1,(dedicated by) Agathemeros,Greek,,350BC,340BC,Classical Greek,Marble,,"cave of the Nymphs on Mount Penteli, Attica",Timothy J. Moore,P7171275,https://creativecommons.org/licenses/by-nc/4.0/,License terms apply only to those works and material in which copyright subsists. No rights are asserted to photographic reproductions of public domain materials.
SSID23179129_P7171271.JPG,https://archive.org/download/SSID23179129_P7171271.JPG/SSID23179129_P7171271.JPG,Statue of Pan,Timothy Moore Project Collection,7/17/16,a close up of a copy of a marble statue of Pan with a panpipe ,image/jpeg,music;Pan; panpipe; wind; syrinx,Alternate Angles,music,"National Archaeological Museum, Athens",Statue of Pan Alternate Angles,252,https://commons.wikimedia.org/wiki/File:Pan_%28Sparta%29.jpg,,1,,Greek,,400BC (1AD),301BC (100AD),Classical Greek (Late Hellenistic or Greco-Roman),Parian Marble,,"Sparta, Peloponnese",Timothy J. Moore,,https://creativecommons.org/licenses/by-nc/4.0/,License terms apply only to those works and material in which copyright subsists. No rights are asserted to photographic reproductions of public domain materials.
SSID23179128_P7171269.JPG,https://archive.org/download/SSID23179128_P7171269.JPG/SSID23179128_P7171269.JPG,Statue of Pan,Timothy Moore Project Collection,7/17/16,a copy of a marble statue of Pan with a panpipe ,image/jpeg,music;Pan; panpipe; wind; syrinx,Alternate Angles,music,"National Archaeological Museum, Athens",Statue of Pan Alternate Angles,252,https://commons.wikimedia.org/wiki/File:Pan_%28Sparta%29.jpg,,1,,Greek,,400BC (1AD),301BC (100AD),Classical Greek or Hellenistic,Parian Marble,,"Sparta, Peloponnese",Timothy J. Moore,,https://creativecommons.org/licenses/by-nc/4.0/,License terms apply only to those works and material in which copyright subsists. No rights are asserted to photographic reproductions of public domain materials.
SSID23179127_P7171266.JPG,https://archive.org/download/SSID23179127_P7171266.JPG/SSID23179127_P7171266.JPG,Head of Hera,Timothy Moore Project Collection,7/17/16,a marble figure of Hera,image/jpeg,non-music;Hera; temple of Hera; Polykleitos; Argive,,non-music,"National Archaeological Museum, Athens",,1571,https://www.gettyimages.com/detail/news-photo/greek-civilization-5th-century-b-c-marble-head-of-hera-news-photo/122320303,,1,"Argive work, associated with the school of Polykleitos",Greek,,430BC,410BC,Classical Greek,Marble,,Argive Heraion,Timothy J. Moore,,https://creativecommons.org/licenses/by-nc/4.0/,License terms apply only to those works and material in which copyright subsists. No rights are asserted to photographic reproductions of public domain materials.
SSID23179126_P7171264.JPG,https://archive.org/download/SSID23179126_P7171264.JPG/SSID23179126_P7171264.JPG,Votive relief,Timothy Moore Project Collection,7/17/16,"Votive relief with Dionysos, Paideia and actors with instruments",image/jpeg,music;tympanon; percussion; Dionysos; Paideia;  Euripides; Piraeus; masks; theater,,music,"National Archaeological Museum, Athens",,1500,https://commons.wikimedia.org/wiki/File:NAMA_Bacchantes.jpg,,1,,Greek,,410BC,390BC,Classical Greek,Marble,,Piraeus,Timothy J. Moore,,https://creativecommons.org/licenses/by-nc/4.0/,License terms apply only to those works and material in which copyright subsists. No rights are asserted to photographic reproductions of public domain materials.
SSID23179125_P7171262.JPG,https://archive.org/download/SSID23179125_P7171262.JPG/SSID23179125_P7171262.JPG,Votive relief,Timothy Moore Project Collection,7/17/16,Votive relief of Diotima,image/jpeg,non-music;Diotima; Symposium; Plato,,non-music,"National Archaeological Museum, Athens",,226,,,1,,Greek,,420BC,410BC,Classical Greek,Pentelic marble,,"Mantineia, Arcadia",Timothy J. Moore,,https://creativecommons.org/licenses/by-nc/4.0/,License terms apply only to those works and material in which copyright subsists. No rights are asserted to photographic reproductions of public domain materials.
SSID23179124_P7171260.JPG,https://archive.org/download/SSID23179124_P7171260.JPG/SSID23179124_P7171260.JPG,Bone aulos covered with bronze rings,Timothy Moore Project Collection,7/17/16,extant bone aulos covered with bronze rings,image/jpeg,music;aulos; tibia; wind; bone; extant; bronze rings; sanctuary of Dodona,Alternate Angles,music,"National Archaeological Museum, Athens",Bone aulos covered with bronze rings Alternate Angles,Kap. 668,https://commons.wikimedia.org/wiki/File:Aulos.jpg,,1,,Greek,,450BC,380BC,Classical Greek,,,Probably sanctuary of Dodona,Timothy J. Moore,,https://creativecommons.org/licenses/by-nc/4.0/,License terms apply only to those works and material in which copyright subsists. No rights are asserted to photographic reproductions of public domain materials.
SSID23179123_P7171259b.JPG,https://archive.org/download/SSID23179123_P7171259b.JPG/SSID23179123_P7171259b.JPG,Cymbal,Timothy Moore Project Collection,7/17/16,extant cymbal with an inscription stating that it was dedicated by Kamo to Kore,image/jpeg,music;cymbal; percussion; extant; Kamo; Kore,,music,"National Archaeological Museum, Athens",,7959,,,1,,Greek,,500BC,480BC,Archaic Greek,,,Unknown provenance,Timothy J. Moore,,https://creativecommons.org/licenses/by-nc/4.0/,License terms apply only to those works and material in which copyright subsists. No rights are asserted to photographic reproductions of public domain materials.
SSID23179122_P7171259a.JPG,https://archive.org/download/SSID23179122_P7171259a.JPG/SSID23179122_P7171259a.JPG,"Figurine of a female cymbal-player, mirror support ",Timothy Moore Project Collection,7/17/16,a figurine of a female cymbal-player,image/jpeg,music;cymbal; percussion; tympanon; sanctuary of Apollo Amyklaios; Amykles; Laconia,,music,"National Archaeological Museum, Athens",,7548,,,1,Laconian workshop,Greek,,570BC,540BC,Archaic Greek,,,"Sanctuary of Apollo Amyklaios, Amykles, Laconia",Timothy J. Moore,,https://creativecommons.org/licenses/by-nc/4.0/,License terms apply only to those works and material in which copyright subsists. No rights are asserted to photographic reproductions of public domain materials.
SSID23179121_P7171259.JPG,https://archive.org/download/SSID23179121_P7171259.JPG/SSID23179121_P7171259.JPG,Cymbal with incised decoration,Timothy Moore Project Collection,7/17/16,"extant cymbal with incised decoration found in the sanctuary of Eleusinian Demeter in Dimitra, Arcadia",image/jpeg,music;cymbal; percussion; extant; sanctuary of Eleusinian Demeter; Dimitra; Arcadia,,music,"National Archaeological Museum, Athens",,7958β,https://commons.wikimedia.org/wiki/File:Cymbal_NAM_Athens_7959.jpg,,1,,Greek,,500BC,401BC,Archaic Greek/Classical Greek,,,"sanctuary of Eleusinian Demeter. Dimitra, Arcadia",Timothy J. Moore,,https://creativecommons.org/licenses/by-nc/4.0/,License terms apply only to those works and material in which copyright subsists. No rights are asserted to photographic reproductions of public domain materials.
SSID23179120_P7171257.JPG,https://archive.org/download/SSID23179120_P7171257.JPG/SSID23179120_P7171257.JPG,Two-handled jar (amphora),Timothy Moore Project Collection,7/17/16,"a side view of the two-handled jar, specifically the handle in the form of dolphins with six-stringed lyres",image/jpeg,music;dolphin; lyre; string; amphora; six-string,Alternate Angles,music,"National Archaeological Museum, Athens",Two-handled jar (amphora) Alternate Angles,15235,,,1,,Greek,,1AD,100AD,Hellenistic ,,,"Tsotyli, Kozani",Timothy J. Moore,P7171252c,https://creativecommons.org/licenses/by-nc/4.0/,License terms apply only to those works and material in which copyright subsists. No rights are asserted to photographic reproductions of public domain materials.
SSID23179119_P7171255.JPG,https://archive.org/download/SSID23179119_P7171255.JPG/SSID23179119_P7171255.JPG,Part of a bone aulos with bronze rings,Timothy Moore Project Collection,7/17/16,part of an extant bone aulos with bronze rings,image/jpeg,music;aulos; extant; tibia; wind; bronze rings; Athens,Alternate Angles,music,"National Archaeological Museum, Athens",Bone aulos covered with bronze rings Alternate Angles,A 3768,https://commons.wikimedia.org/wiki/File:Aulos.jpg,,1,,Greek,,150BC,50BC,Hellenistic ,,,Athens,Timothy J. Moore,,https://creativecommons.org/licenses/by-nc/4.0/,License terms apply only to those works and material in which copyright subsists. No rights are asserted to photographic reproductions of public domain materials.
