objectid,filename,title,title,description,format,subject,grouping,location,latitude,longitude,collection_grouping_location_notes,accession_number,museum_entry_link,collection_number,file_count,artist,culture,country,date_photographed,earliest_date,latest_date,date,year,style_or_period,materials_or_techniques,measurements,creation_or_discovery_site,tags,photographer,relationships,rights,license_info,,,,,,,,,,,,,
SSID23179209_P7171417.JPG,https://archive.org/download/SSID23179209_P7171417.JPG/SSID23179209_P7171417.JPG,Druken Dionysos Chous,Druken Dionysos Chous,"Chous showing drunken Dionysos supported by a Satyr and a Maenad with aulos, followed by a young Satyr holding a chous.",image/jpeg,music;aulos;tibia;wind;Dionysus;maenad;satyr;procession;Dionysian;Bacchic,,"National Archaeological Museum, Athens",37.98909897,23.73273844,,1218,"https://commons.wikimedia.org/wiki/File:Chous_with_drunken_Dionysus,_Satyr_and_Maend_%285th_cent._B.C.%29_at_the_National_Archaeological_Museum_of_Athens_on_11_September_2018.jpg",,1,(In the manner of the Schuwalow Painter),Greek,,7/17/16,435BC,415BC,435 BC,-435,Classical Greek ,clay,,Attica,aulos; tibia; wind; Dionysos; Maenad; Satyr; chous; auletris; procession; Dionysian; Bacchic,Timothy J. Moore,,https://creativecommons.org/licenses/by-nc/4.0/,License terms apply only to those works and material in which copyright subsists. No rights are asserted to photographic reproductions of public domain materials.,,,,,,,,,,,,,
SSID23179208_P7171415.JPG,https://archive.org/download/SSID23179208_P7171415.JPG/SSID23179208_P7171415.JPG,Symposion Bell Krater,Symposion Bell Krater,"A bell krater showing a Symposion and a woman playing the aulos, and perhaps a guest singing.",image/jpeg,music;symposium;aulos;tibia;wind;singing;song;,,"National Archaeological Museum, Athens",37.98909897,23.73273844,,1380,,,1,Dombrena Painter,Greek,,7/17/16,450BC,350BC,450  BC,-450,Classical Greek,clay,,Thisbe,Symposium; Symposion; aulos; tibia; wind; singing; song; auletris,Timothy J. Moore,,https://creativecommons.org/licenses/by-nc/4.0/,License terms apply only to those works and material in which copyright subsists. No rights are asserted to photographic reproductions of public domain materials.,,,,,,,,,,,,,
SSID23179207_P7171413.JPG,https://archive.org/download/SSID23179207_P7171413.JPG/SSID23179207_P7171413.JPG,Geese Attack Bell Krater,Geese Attack Bell Krater,A bell krater showing a scene from a comedy: geese attacking cooks.,image/jpeg,varia;comedy;mask,,"National Archaeological Museum, Athens",37.98909897,23.73273844,,1391,,,1,,Greek,,7/17/16,380BC,370BC,380  BC,-380,Classical Greek,clay,,Boeotia,comedy; geese; cook; Boeotia; mask,Timothy J. Moore,,https://creativecommons.org/licenses/by-nc/4.0/,License terms apply only to those works and material in which copyright subsists. No rights are asserted to photographic reproductions of public domain materials.,,,,,,,,,,,,,
SSID23179206_P7171411.JPG,https://archive.org/download/SSID23179206_P7171411.JPG/SSID23179206_P7171411.JPG,Lyre Kylix,Lyre Kylix,"A Kylix showing youths, one of whom holds a lyre.",image/jpeg,music;lyre;string,,"National Archaeological Museum, Athens",37.98909897,23.73273844,,13908,,,1,Painter of Athens,Greek,,7/17/16,450BC,401BC,450  BC,-450,Classical Greek,clay,,Unknown Provenance,lyre; string,Timothy J. Moore,,https://creativecommons.org/licenses/by-nc/4.0/,License terms apply only to those works and material in which copyright subsists. No rights are asserted to photographic reproductions of public domain materials.,,,,,,,,,,,,,
SSID23179205_P7171409.JPG,https://archive.org/download/SSID23179205_P7171409.JPG/SSID23179205_P7171409.JPG,Red-Figure Pelike,Red-Figure Pelike,A red figure pelike showing Apollo with a lyre and Artemis pouring libation at a burning altar.,image/jpeg,music;lyre;string;myth,,"National Archaeological Museum, Athens",37.98909897,23.73273844,,16348,https://picryl.com/media/ancient-greek-pottery-27849931733-64b0d1,,1,Sabouroff Painter,Greek,,7/17/16,455BC,440BC,455 BC,-455,Classical Greek,clay,,Unknown Provenance,lyre; string; Apollo; Artemis; myth; chelys,Timothy J. Moore,,https://creativecommons.org/licenses/by-nc/4.0/,License terms apply only to those works and material in which copyright subsists. No rights are asserted to photographic reproductions of public domain materials.,,,,,,,,,,,,,
SSID23179204_P7171407.JPG,https://archive.org/download/SSID23179204_P7171407.JPG/SSID23179204_P7171407.JPG,Red-Figure Pelike,Red-Figure Pelike,"A pelike showing two youths wearing himatia; one of them singing; column between them is inscribed, ""Have."".",image/jpeg,music;singing;competition;song;actor,,"National Archaeological Museum, Athens",37.98909897,23.73273844,,1400,https://picryl.com/media/ancient-greek-pottery-amphora-28361475912-56e37d,,1,The Nausicaa Painter,Greek,,7/17/16,460BC,440BC,460  BC,-460,Classical Greek,clay,,Boeotia,singing; himatia; Boeotia; competition?; song,Timothy J. Moore,,https://creativecommons.org/licenses/by-nc/4.0/,License terms apply only to those works and material in which copyright subsists. No rights are asserted to photographic reproductions of public domain materials.,,,,,,,,,,,,,
SSID23179203_P7171405.JPG,https://archive.org/download/SSID23179203_P7171405.JPG/SSID23179203_P7171405.JPG,Red-Figure Lekythos,Red-Figure Lekythos,A lekythos showing a Siren on a rock playing the aulos.,image/jpeg,music;Siren;aulos;tibia;wind;myth,,"National Archaeological Museum, Athens",37.98909897,23.73273844,,1602,https://commons.wikimedia.org/wiki/File:Pan_Painter_-_ARV_557_120_-_siren_-_Athens_NAM_1602.jpg,,1,Pan Painter,Greek,,7/17/16,475BC,450BC,475 BC,-475,Archaic/Classical Greek,clay,,Athens,Siren; aulos; tibia; wind; myth,Timothy J. Moore,,https://creativecommons.org/licenses/by-nc/4.0/,License terms apply only to those works and material in which copyright subsists. No rights are asserted to photographic reproductions of public domain materials.,,,,,,,,,,,,,
SSID23179202_P7171403.JPG,https://archive.org/download/SSID23179202_P7171403.JPG/SSID23179202_P7171403.JPG,Eros Flying with Phiale and Lyre,Eros Flying with Phiale and Lyre,A lekythos showing Eros flying with phiale and a lyre (number 7).,image/jpeg,music;Eros;lyre;string;,,"National Archaeological Museum, Athens",37.98909897,23.73273844,,1809,,,1,(Workshop of the Bowdoin Painter),Greek,,7/17/16,500BC,475BC,500  BC,-500,Classical Greek,clay,,Aigina,Eros; lyre; string; phiale; chelys,Timothy J. Moore,,https://creativecommons.org/licenses/by-nc/4.0/,License terms apply only to those works and material in which copyright subsists. No rights are asserted to photographic reproductions of public domain materials.,,,,,,,,,,,,,
SSID23179201_P7171402.JPG,https://archive.org/download/SSID23179201_P7171402.JPG/SSID23179201_P7171402.JPG,Male Figure with Lyre,Male Figure with Lyre,A close up of a fragment of pottery showing a male figure with a barbitos.,image/jpeg,music;lyre;string;barbitos;inscription,,"National Archaeological Museum, Athens",37.98909897,23.73273844,,12777,,,1,,Greek,,7/17/16,490BC,470BC,490  BC,-490,Archaic/Classical Greek,clay,,Eretria,lyre; string; male; Eretria; barbitos; inscription,Timothy J. Moore,P7171398,https://creativecommons.org/licenses/by-nc/4.0/,License terms apply only to those works and material in which copyright subsists. No rights are asserted to photographic reproductions of public domain materials.,,,,,,,,,,,,,
SSID23179200_P7171400.JPG,https://archive.org/download/SSID23179200_P7171400.JPG/SSID23179200_P7171400.JPG,Female Figure Holding a Lyre,Female Figure Holding a Lyre,A lekythos showing a female figure holding a barbitos with a dog in front of her.,image/jpeg,music;lyre;string;barbitos,,"National Archaeological Museum, Athens",37.98909897,23.73273844,,1792,,,1,Bowdoin Painter,Greek,,7/17/16,480BC,470BC,480  BC,-480,Classical Greek,clay,,Pikrodaphni (Phalero),lyre; string; female; dog; Pikrodaphni; Phalero; barbitos,Timothy J. Moore,,https://creativecommons.org/licenses/by-nc/4.0/,License terms apply only to those works and material in which copyright subsists. No rights are asserted to photographic reproductions of public domain materials.,,,,,,,,,,,,,
SSID23179199_P7171398.JPG,https://archive.org/download/SSID23179199_P7171398.JPG/SSID23179199_P7171398.JPG,Male Figure with Lyre,Male Figure with Lyre,A fragment of pottery showing a male figure with a barbitos (number 13).,image/jpeg,music;lyre;string;barbitos;inscription,,"National Archaeological Museum, Athens",37.98909897,23.73273844,,12777,,,1,,Greek,,7/17/16,490BC,470BC,490  BC,-490,Archaic/Classical Greek,clay,,Eretria,lyre; string; male; Eretria; barbitos; inscription,Timothy J. Moore,,https://creativecommons.org/licenses/by-nc/4.0/,License terms apply only to those works and material in which copyright subsists. No rights are asserted to photographic reproductions of public domain materials.,,,,,,,,,,,,,
SSID23179198_P7171396.JPG,https://archive.org/download/SSID23179198_P7171396.JPG/SSID23179198_P7171396.JPG,Greek Pottery,Greek Pottery,A Greek pottery showing fragments of a figure with a kithara.,image/jpeg,music;kithara;string;lyre,,"National Archaeological Museum, Athens",37.98909897,23.73273844,,,,,1,,Greek,,7/17/16,,,,,,clay,,,kithara; string; lyre,Timothy J. Moore,,https://creativecommons.org/licenses/by-nc/4.0/,License terms apply only to those works and material in which copyright subsists. No rights are asserted to photographic reproductions of public domain materials.,,,,,,,,,,,,,
SSID23179197_P7171394.JPG,https://archive.org/download/SSID23179197_P7171394.JPG/SSID23179197_P7171394.JPG,Youth with Lyre Lekythos,Youth with Lyre Lekythos,A lekythos showing a youth with a lyre.,image/jpeg,music;lyre;string;,,"National Archaeological Museum, Athens",37.98909897,23.73273844,,12803,,,1,Cartellino Painter,Greek,,7/17/16,480BC,460BC,480  BC,-480,Classical Greek,clay,,Unknown Provenance,lyre; string; youth; chelys ,Timothy J. Moore,,https://creativecommons.org/licenses/by-nc/4.0/,License terms apply only to those works and material in which copyright subsists. No rights are asserted to photographic reproductions of public domain materials.,,,,,,,,,,,,,
SSID23179196_P7171392.JPG,https://archive.org/download/SSID23179196_P7171392.JPG/SSID23179196_P7171392.JPG,Dionysos and Heracles Kylix,Dionysos and Heracles Kylix,A kylix showing Dionysos and Heracles reclining at a symposium; in background is an aulos in a sybene.,image/jpeg,music;Dionysus;Hercules;symposium;aulos;tibia;wind,,"National Archaeological Museum, Athens",37.98909897,23.73273844,,27523,https://www.alamy.com/stock-photo-kylix-dionysos-and-herakles-dionysus-heracles-greek-greece-21001010.html,,1,,Greek,,7/17/16,480BC,460BC,480  BC,-480,Archaic/Classical Greek,clay,,Unknown Provenance,Dionysos; Heracles; symposium; aulos; tibia; wind; sybene,Timothy J. Moore,,https://creativecommons.org/licenses/by-nc/4.0/,License terms apply only to those works and material in which copyright subsists. No rights are asserted to photographic reproductions of public domain materials.,,,,,,,,,,,,,
SSID23179195_P7171390.JPG,https://archive.org/download/SSID23179195_P7171390.JPG/SSID23179195_P7171390.JPG,Apollo Lekythos,Apollo Lekythos,A lekythos showing Apollo with a kithara with Nikai with tripods in front of an altar on the shoulder of the lekythos.,image/jpeg,music;Apollo;lyre;string;myth;kithara,,"National Archaeological Museum, Athens",37.98909897,23.73273844,,1626,,,1,Myson,Greek,,7/17/16,490BC,480BC,490  BC,-490,Archaic Greek,clay,,Tanagra,Apollo; lyre; string; myth; Nike; Myson; kithara; quiver,Timothy J. Moore,,https://creativecommons.org/licenses/by-nc/4.0/,License terms apply only to those works and material in which copyright subsists. No rights are asserted to photographic reproductions of public domain materials.,,,,,,,,,,,,,
SSID23179194_P7171388.JPG,https://archive.org/download/SSID23179194_P7171388.JPG/SSID23179194_P7171388.JPG,Lyre Kylix,Lyre Kylix,A kylix showing a youth with a lyre (red).,image/jpeg,music;lyre;string;,,"National Archaeological Museum, Athens",37.98909897,23.73273844,,1438,,,1,Hermione Potter,Greek,,7/17/16,500BC,490BC,500  BC,-500,Archaic Greek,clay,,"Hermione, Argolis",lyre; string; youth; Hermione; chelys,Timothy J. Moore,,https://creativecommons.org/licenses/by-nc/4.0/,License terms apply only to those works and material in which copyright subsists. No rights are asserted to photographic reproductions of public domain materials.,,,,,,,,,,,,,
SSID23179193_P7171386.JPG,https://archive.org/download/SSID23179193_P7171386.JPG/SSID23179193_P7171386.JPG,Lyre Hydria,Lyre Hydria,A hydria showing a bearded man offering a lyre to a youth.,image/jpeg,music;lyre;string,,"National Archaeological Museum, Athens",37.98909897,23.73273844,,1176,,,1,Geras Painter,Greek,,7/17/16,490BC,480BC,490  BC,-490,Archaic Greek,clay,,Pikrodaphni,lyre; string; Geras Painter; youth; Pikrodaphni; dog; erastes; eromenos,Timothy J. Moore,,https://creativecommons.org/licenses/by-nc/4.0/,License terms apply only to those works and material in which copyright subsists. No rights are asserted to photographic reproductions of public domain materials.,,,,,,,,,,,,,
SSID23179192_P7171384.JPG,https://archive.org/download/SSID23179192_P7171384.JPG/SSID23179192_P7171384.JPG,Komast Dance Kylix,Komast Dance Kylix,A kylix showing a komast executing dance steps next to an amphora.,image/jpeg,music;dance;dancing;inscription,,"National Archaeological Museum, Athens",37.98909897,23.73273844,,1431,https://www.flickr.com/photos/69716881@N02/52744841386/in/photostream/,,1,,Greek,,7/17/16,500BC,490BC,500  BC,-500,Archaic Greek,clay,,Corinth,Komast; komos; dance; dancing; Corinth; inscription,Timothy J. Moore,,https://creativecommons.org/licenses/by-nc/4.0/,License terms apply only to those works and material in which copyright subsists. No rights are asserted to photographic reproductions of public domain materials.,,,,,,,,,,,,,
SSID23179191_P7171382.JPG,https://archive.org/download/SSID23179191_P7171382.JPG/SSID23179191_P7171382.JPG,Fragments of Kylikes,Fragments of Kylikes,"Fragments of kylikes, one of which shows a lyre player (fragments located in the center of the photo).",image/jpeg,music;lyre;string;kylix,,"National Archaeological Museum, Athens",37.98909897,23.73273844,,"319a-b, 321, 318, 310a-d",,,1,Makron,Greek,,7/17/16,,,,,,clay,,,lyre; string; Makron; kylix,Timothy J. Moore,,https://creativecommons.org/licenses/by-nc/4.0/,License terms apply only to those works and material in which copyright subsists. No rights are asserted to photographic reproductions of public domain materials.,,,,,,,,,,,,,
SSID23179190_P7171380.JPG,https://archive.org/download/SSID23179190_P7171380.JPG/SSID23179190_P7171380.JPG,Fragment of An Oinochoe,Fragment of An Oinochoe,Fragment of an oinochoe showing an aulos player and an inscription.,image/jpeg,music;aulos;tibia;wind;oinochoe;inscription,,"National Archaeological Museum, Athens",37.98909897,23.73273844,,934,https://commons.wikimedia.org/wiki/File:Hermokrates_-_ARV_172_-_youth_playing_auloi_-_Athens_NAM_Akr_5.jpg,,1,Berlin Painter,Greek,,7/17/16,,,,,,clay,,,aulos; tibia; wind; oinochoe; phorbeia; inscription,Timothy J. Moore,,https://creativecommons.org/licenses/by-nc/4.0/,License terms apply only to those works and material in which copyright subsists. No rights are asserted to photographic reproductions of public domain materials.,,,,,,,,,,,,,
SSID23179189_P7171376.JPG,https://archive.org/download/SSID23179189_P7171376.JPG/SSID23179189_P7171376.JPG,Dionysos Ship-Car Skyphos,Dionysos Ship-Car Skyphos,A skyphos showing the ship-car of Dionysos along with an aulos player.,image/jpeg,music;aulos;tibia;wind;Dionysus,,"National Archaeological Museum, Athens",37.98909897,23.73273844,,1281a-b,"https://commons.wikimedia.org/wiki/File:Black-figure_skyphos,_the_ship-car_of_Dionysos,_by_the_Theseus_painter,_about_500_BC,_National_Archaeological_Museum_of_Athens_(14111840891).jpg",,1,Theseus Painter,Greek,,7/17/16,500BC,480BC,500  BC,-500,Archaic Greek,clay,,,aulos; tibia; wind; Dionysos,Timothy J. Moore,,https://creativecommons.org/licenses/by-nc/4.0/,License terms apply only to those works and material in which copyright subsists. No rights are asserted to photographic reproductions of public domain materials.,,,,,,,,,,,,,
SSID23179188_P7171374.JPG,https://archive.org/download/SSID23179188_P7171374.JPG/SSID23179188_P7171374.JPG,Attic Black-Figure Amphora,Attic Black-Figure Amphora,Youth playing the aulos for an audience; the goose possibly alludes to the mythical musician Olympos of Mysia.,image/jpeg,music;aulos;tibia;wind,,"National Archaeological Museum, Athens",37.98909897,23.73273844,,559,https://commons.wikimedia.org/wiki/File:Not_far_from_the_painter_of_the_Kleimachos-Amphora_-_ABV_85.1_-_music_contest_-_youth_and_horseman_-_Athens_NM_559_-_02.jpg,,1,,Greek,,7/17/16,570BC,550BC,570  BC,-570,Archaic Greek,clay,,Unknown Provenance,aulos; tibia; wind; goose; Olympos of Mysia; phorbeia,Timothy J. Moore,,https://creativecommons.org/licenses/by-nc/4.0/,License terms apply only to those works and material in which copyright subsists. No rights are asserted to photographic reproductions of public domain materials.,,,,,,,,,,,,,
